exchange,trading_date,open,high,low,close,volume,value
HOSE,2011-09-05,3618.0,3618.0,3527.0,3557.0,977300.0,23066330000.0
HOSE,2011-09-06,3496.0,3511.0,3390.0,3435.0,307400.0,6980770000.0
HOSE,2011-09-07,3496.0,3648.0,3435.0,3603.0,336400.0,7871180000.0
HOSE,2011-09-08,3648.0,3663.0,3496.0,3542.0,654100.0,15428440000.0
HOSE,2011-09-09,3496.0,3496.0,3435.0,3451.0,386200.0,8792660000.0
HOSE,2011-09-12,3435.0,3466.0,3405.0,3451.0,235400.0,5312310000.0
HOSE,2011-09-13,3451.0,3496.0,3435.0,3451.0,256500.0,5823520000.0
HOSE,2011-09-14,3435.0,3481.0,3344.0,3390.0,213500.0,4823310000.0
HOSE,2011-09-15,3344.0,3375.0,3299.0,3329.0,296500.0,6515920000.0
HOSE,2011-09-16,3344.0,3420.0,3268.0,3268.0,178300.0,3884540000.0
HOSE,2011-09-19,3283.0,3314.0,3253.0,3299.0,154300.0,3329520000.0
HOSE,2011-09-20,3314.0,3314.0,3253.0,3268.0,143500.0,3092320000.0
HOSE,2011-09-21,3268.0,3299.0,3253.0,3283.0,138500.0,2986610000.0
HOSE,2011-09-22,3283.0,3299.0,3268.0,3299.0,156500.0,3384740000.0
HOSE,2011-09-23,3283.0,3299.0,3268.0,3268.0,173400.0,3730810000.0
HOSE,2011-09-26,3268.0,3283.0,3238.0,3238.0,192000.0,4097900000.0
HOSE,2011-09-27,3268.0,3314.0,3238.0,3268.0,210000.0,4487390000.0
HOSE,2011-09-28,3268.0,3329.0,3268.0,3283.0,437000.0,9420520000.0
HOSE,2011-09-29,3268.0,3283.0,3238.0,3268.0,494800.0,10622140000.0
HOSE,2011-09-30,3283.0,3283.0,3253.0,3283.0,359100.0,7734970000.0
HOSE,2011-10-03,3268.0,3299.0,3268.0,3299.0,219700.0,4744920000.0
HOSE,2011-10-04,3283.0,3299.0,3283.0,3299.0,381900.0,8252770000.0
HOSE,2011-10-05,3299.0,3299.0,3283.0,3283.0,104600.0,2263950000.0
HOSE,2011-10-06,3283.0,3314.0,3283.0,3314.0,55200.0,1198780000.0
HOSE,2011-10-07,3299.0,3451.0,3299.0,3375.0,277700.0,6141500000.0
HOSE,2011-10-10,3375.0,3375.0,3314.0,3314.0,58100.0,1275140000.0
HOSE,2011-10-11,3329.0,3375.0,3329.0,3359.0,102400.0,2251420000.0
HOSE,2011-10-12,3344.0,3344.0,3314.0,3329.0,1170900.0,25639430000.0
HOSE,2011-10-13,3329.0,3329.0,3268.0,3329.0,250100.0,5428650000.0
HOSE,2011-10-14,3283.0,3329.0,3253.0,3268.0,1333600.0,28679770000.0
HOSE,2011-10-17,3268.0,3268.0,3238.0,3253.0,157700.0,3367860000.0
HOSE,2011-10-18,3238.0,3253.0,3238.0,3238.0,205800.0,4388190000.0
HOSE,2011-10-19,3223.0,3238.0,3223.0,3238.0,167600.0,3562040000.0
HOSE,2011-10-20,3253.0,3253.0,3223.0,3238.0,245300.0,5224810000.0
HOSE,2011-10-21,3223.0,3268.0,3223.0,3268.0,583800.0,12461150000.0
HOSE,2011-10-24,3253.0,3253.0,3238.0,3238.0,412100.0,8789680000.0
HOSE,2011-10-25,3238.0,3268.0,3238.0,3238.0,478200.0,10212450000.0
HOSE,2011-10-26,3253.0,3253.0,3238.0,3253.0,115100.0,2452220000.0
HOSE,2011-10-27,3253.0,3253.0,3238.0,3253.0,89700.0,1914270000.0
HOSE,2011-10-28,3253.0,3299.0,3253.0,3283.0,173300.0,3734510000.0
HOSE,2011-10-31,3283.0,3314.0,3253.0,3283.0,128200.0,2769470000.0
HOSE,2011-11-01,3268.0,3268.0,3238.0,3238.0,250900.0,5367130000.0
HOSE,2011-11-02,3238.0,3238.0,3207.0,3223.0,706500.0,14987430000.0
HOSE,2011-11-03,3207.0,3268.0,3101.0,3116.0,691800.0,14306520000.0
HOSE,2011-11-04,3131.0,3147.0,3071.0,3086.0,292800.0,5981210000.0
HOSE,2011-11-07,3116.0,3116.0,3040.0,3040.0,604700.0,12145710000.0
HOSE,2011-11-08,3055.0,3086.0,3010.0,3025.0,493800.0,9847690000.0
HOSE,2011-11-09,3055.0,3071.0,3010.0,3055.0,1222300.0,24464810000.0
HOSE,2011-11-10,3040.0,3055.0,3025.0,3055.0,355900.0,7105640000.0
HOSE,2011-11-11,3055.0,3071.0,3040.0,3055.0,664100.0,13378670000.0
HOSE,2011-11-14,3040.0,3040.0,3025.0,3025.0,253500.0,5056590000.0
HOSE,2011-11-15,3040.0,3071.0,3040.0,3071.0,725400.0,14569210000.0
HOSE,2011-11-16,3040.0,3086.0,3040.0,3086.0,452000.0,9134100000.0
HOSE,2011-11-17,3071.0,3086.0,3055.0,3071.0,1062900.0,21463490000.0
HOSE,2011-11-18,3071.0,3116.0,3055.0,3071.0,284200.0,5724890000.0
HOSE,2011-11-21,3071.0,3071.0,3055.0,3071.0,254700.0,5137820000.0
HOSE,2011-11-22,3055.0,3086.0,3055.0,3071.0,323000.0,6501610000.0
HOSE,2011-11-23,3071.0,3071.0,3040.0,3055.0,241500.0,4852830000.0
HOSE,2011-11-24,3055.0,3055.0,3040.0,3040.0,226400.0,4531500000.0
HOSE,2011-11-25,3040.0,3040.0,3025.0,3040.0,128300.0,2565860000.0
HOSE,2011-11-28,3040.0,3055.0,3025.0,3040.0,171600.0,3431310000.0
HOSE,2011-11-29,3040.0,3040.0,3010.0,3025.0,130200.0,2586160000.0
HOSE,2011-11-30,3010.0,3025.0,2979.0,2995.0,133200.0,2625870000.0
HOSE,2011-12-01,2979.0,3025.0,2979.0,2995.0,144600.0,2848080000.0
HOSE,2011-12-02,3010.0,3010.0,2979.0,2995.0,94300.0,1858210000.0
HOSE,2011-12-05,3025.0,3040.0,3010.0,3040.0,111200.0,2212060000.0
HOSE,2011-12-06,3040.0,3055.0,3025.0,3040.0,473300.0,9458830000.0
HOSE,2011-12-07,3025.0,3086.0,3025.0,3086.0,201400.0,4052250000.0
HOSE,2011-12-08,3071.0,3131.0,3071.0,3131.0,208300.0,4247010000.0
HOSE,2011-12-09,3116.0,3131.0,3101.0,3131.0,318000.0,6525890000.0
HOSE,2011-12-12,3116.0,3131.0,3116.0,3116.0,124500.0,2555690000.0
HOSE,2011-12-13,3116.0,3131.0,3116.0,3116.0,167100.0,3428340000.0
HOSE,2011-12-14,3116.0,3131.0,3086.0,3101.0,420200.0,8577280000.0
HOSE,2011-12-15,3086.0,3086.0,3025.0,3071.0,262800.0,5272970000.0
HOSE,2011-12-16,3071.0,3101.0,3071.0,3101.0,110300.0,2243790000.0
HOSE,2011-12-19,3192.0,3238.0,3101.0,3223.0,166200.0,3515730000.0
HOSE,2011-12-20,3268.0,3268.0,3223.0,3268.0,277800.0,5919550000.0
HOSE,2011-12-21,3268.0,3268.0,3223.0,3253.0,527200.0,11232640000.0
HOSE,2011-12-22,3253.0,3253.0,3207.0,3207.0,549400.0,11657000000.0
HOSE,2011-12-23,3223.0,3268.0,3207.0,3223.0,214100.0,4543670000.0
HOSE,2011-12-26,3223.0,3253.0,3223.0,3253.0,463700.0,9845530000.0
HOSE,2011-12-27,3040.0,3268.0,3040.0,3253.0,583900.0,12436990000.0
HOSE,2011-12-28,3253.0,3314.0,3253.0,3283.0,1059600.0,22921870000.0
HOSE,2011-12-29,3283.0,3299.0,3268.0,3268.0,714600.0,15371040000.0
HOSE,2011-12-30,3268.0,3299.0,3253.0,3299.0,1495600.0,32281310000.0
HOSE,2012-01-03,3350.0,3350.0,3183.0,3183.0,27200.0,524090000.0
HOSE,2012-01-04,3183.0,3233.0,3183.0,3233.0,224200.0,4322400000.0
HOSE,2012-01-05,3267.0,3451.0,3250.0,3300.0,344100.0,6846520000.0
HOSE,2012-01-06,3334.0,3334.0,3250.0,3283.0,233100.0,4546110000.0
HOSE,2012-01-09,3267.0,3267.0,3233.0,3267.0,123000.0,2383800000.0
HOSE,2012-01-10,3250.0,3300.0,3250.0,3283.0,47300.0,924560000.0
HOSE,2012-01-11,3267.0,3300.0,3250.0,3267.0,158900.0,3101170000.0
HOSE,2012-01-12,3267.0,3283.0,3250.0,3267.0,77400.0,1508430000.0
HOSE,2012-01-13,3267.0,3300.0,3250.0,3283.0,83200.0,1623650000.0
HOSE,2012-01-16,3267.0,3334.0,3267.0,3317.0,144000.0,2833340000.0
HOSE,2012-01-17,3267.0,3350.0,3267.0,3350.0,215300.0,4275030000.0
HOSE,2012-01-18,3334.0,3367.0,3334.0,3367.0,86600.0,1735990000.0
HOSE,2012-01-19,3384.0,3434.0,3384.0,3417.0,137500.0,2800480000.0
HOSE,2012-01-20,3434.0,3484.0,3417.0,3434.0,129500.0,2658660000.0
HOSE,2012-01-30,3585.0,3585.0,3451.0,3484.0,91900.0,1907010000.0
HOSE,2012-01-31,3501.0,3568.0,3484.0,3551.0,209100.0,4426520000.0
HOSE,2012-02-01,3568.0,3568.0,3484.0,3535.0,154400.0,3243470000.0
HOSE,2012-02-02,3518.0,3685.0,3518.0,3652.0,254600.0,5482130000.0
HOSE,2012-02-03,3685.0,3685.0,3434.0,3585.0,216300.0,4637680000.0
HOSE,2012-02-06,3602.0,3602.0,3568.0,3585.0,137900.0,2949960000.0
HOSE,2012-02-07,3602.0,3769.0,3602.0,3752.0,607800.0,13530510000.0
HOSE,2012-02-08,3685.0,3853.0,3685.0,3836.0,510700.0,11647220000.0
HOSE,2012-02-09,3786.0,4054.0,3769.0,3920.0,1153700.0,27198720000.0
HOSE,2012-02-10,3953.0,4004.0,3853.0,3886.0,393700.0,9225260000.0
HOSE,2012-02-13,3903.0,3903.0,3719.0,3719.0,446900.0,10087170000.0
HOSE,2012-02-14,3719.0,3752.0,3618.0,3652.0,498500.0,10886150000.0
HOSE,2012-02-15,3652.0,3685.0,3501.0,3518.0,425300.0,9001690000.0
HOSE,2012-02-16,3551.0,3585.0,3518.0,3568.0,507500.0,10766110000.0
HOSE,2012-02-17,3568.0,3618.0,3568.0,3618.0,541000.0,11619150000.0
HOSE,2012-02-20,3618.0,3836.0,3618.0,3836.0,850100.0,19079640000.0
HOSE,2012-02-21,3937.0,4004.0,3752.0,3786.0,468700.0,10616920000.0
HOSE,2012-02-22,3803.0,3903.0,3736.0,3886.0,577700.0,13257040000.0
HOSE,2012-02-23,3870.0,3903.0,3786.0,3903.0,769300.0,17693870000.0
HOSE,2012-02-24,3853.0,3920.0,3836.0,3836.0,995200.0,23017950000.0
HOSE,2012-02-27,3853.0,3953.0,3836.0,3953.0,667700.0,15552590000.0
HOSE,2012-02-28,3987.0,3987.0,3836.0,3853.0,831500.0,19363350000.0
HOSE,2012-02-29,3853.0,3953.0,3853.0,3937.0,669400.0,15520670000.0
HOSE,2012-03-01,3937.0,4154.0,3937.0,4154.0,1927000.0,46961750000.0
HOSE,2012-03-02,4188.0,4372.0,4188.0,4372.0,2678000.0,69616620000.0
HOSE,2012-03-05,4423.0,4657.0,4423.0,4657.0,2220300.0,61612660000.0
HOSE,2012-03-06,4691.0,4975.0,4506.0,4523.0,1911800.0,53616640000.0
HOSE,2012-03-07,4523.0,4523.0,4372.0,4372.0,1469700.0,38580260000.0
HOSE,2012-03-08,4121.0,4339.0,4104.0,4138.0,1550100.0,38887710000.0
HOSE,2012-03-09,4104.0,4238.0,3987.0,4121.0,1298200.0,31751920000.0
HOSE,2012-03-12,4121.0,4121.0,3987.0,3987.0,845400.0,20269970000.0
HOSE,2012-03-13,4020.0,4171.0,4020.0,4121.0,464500.0,11397630000.0
HOSE,2012-03-14,4188.0,4205.0,4054.0,4104.0,493200.0,12080580000.0
HOSE,2012-03-15,4121.0,4255.0,4054.0,4205.0,791100.0,19599840000.0
HOSE,2012-03-16,4423.0,4423.0,4221.0,4238.0,817700.0,20926990000.0
HOSE,2012-03-19,4272.0,4305.0,4154.0,4205.0,610200.0,15318110000.0
HOSE,2012-03-20,4272.0,4356.0,4221.0,4305.0,862200.0,22074380000.0
HOSE,2012-03-21,4289.0,4372.0,4238.0,4322.0,1608000.0,41645780000.0
HOSE,2012-03-22,4356.0,4356.0,4255.0,4322.0,578600.0,14837420000.0
HOSE,2012-03-23,4289.0,4339.0,4255.0,4289.0,1402600.0,36005960000.0
HOSE,2012-03-26,4372.0,4389.0,4305.0,4322.0,1228700.0,31765400000.0
HOSE,2012-03-27,4322.0,4322.0,4188.0,4188.0,1317900.0,33604180000.0
HOSE,2012-03-28,4171.0,4221.0,4121.0,4205.0,1161200.0,28972550000.0
HOSE,2012-03-29,4221.0,4221.0,4037.0,4121.0,1103100.0,27371900000.0
HOSE,2012-03-30,4121.0,4154.0,4104.0,4121.0,784200.0,19298250000.0
HOSE,2012-04-03,4138.0,4205.0,4121.0,4188.0,321500.0,7998500000.0
HOSE,2012-04-04,4238.0,4238.0,4138.0,4154.0,309000.0,7701980000.0
HOSE,2012-04-05,4171.0,4238.0,4138.0,4221.0,427200.0,10720660000.0
HOSE,2012-04-06,4255.0,4272.0,4221.0,4238.0,948100.0,24083080000.0
HOSE,2012-04-09,4255.0,4272.0,4238.0,4255.0,674100.0,17146250000.0
HOSE,2012-04-10,4272.0,4272.0,4188.0,4221.0,513200.0,12991240000.0
HOSE,2012-04-11,4221.0,4322.0,4221.0,4289.0,743400.0,18917120000.0
HOSE,2012-04-12,4305.0,4473.0,4289.0,4406.0,2167400.0,56439710000.0
HOSE,2012-04-13,4439.0,4439.0,4322.0,4406.0,718200.0,18708610000.0
HOSE,2012-04-16,4356.0,4456.0,4322.0,4406.0,580500.0,15202050000.0
HOSE,2012-04-17,4389.0,4456.0,4356.0,4389.0,759500.0,20005010000.0
HOSE,2012-04-18,4372.0,4423.0,4305.0,4322.0,1107200.0,28818610000.0
HOSE,2012-04-19,4322.0,4322.0,4238.0,4255.0,862500.0,22003600000.0
HOSE,2012-04-20,4255.0,4272.0,4221.0,4272.0,657600.0,16673090000.0
HOSE,2012-04-23,4540.0,4540.0,4221.0,4322.0,355200.0,9136190000.0
HOSE,2012-04-24,4305.0,4322.0,4272.0,4322.0,152900.0,3920130000.0
HOSE,2012-04-25,4339.0,4389.0,4305.0,4322.0,181600.0,4700770000.0
HOSE,2012-04-26,4356.0,4356.0,4221.0,4289.0,307800.0,7861110000.0
HOSE,2012-04-27,4272.0,4322.0,4255.0,4305.0,268900.0,6879970000.0
HOSE,2012-05-02,4272.0,4305.0,4238.0,4255.0,263900.0,6717460000.0
HOSE,2012-05-03,4221.0,4289.0,4221.0,4255.0,468700.0,11898790000.0
HOSE,2012-05-04,4238.0,4289.0,4238.0,4272.0,315700.0,8036680000.0
HOSE,2012-05-07,4289.0,4322.0,4272.0,4322.0,293600.0,7528830000.0
HOSE,2012-05-08,4305.0,4456.0,4305.0,4339.0,858000.0,22491420000.0
HOSE,2012-05-09,4322.0,4389.0,4272.0,4339.0,324000.0,8394310000.0
HOSE,2012-05-10,4339.0,4406.0,4305.0,4339.0,581900.0,15143770000.0
HOSE,2012-05-11,4322.0,4356.0,4272.0,4289.0,349000.0,8962980000.0
HOSE,2012-05-14,4322.0,4406.0,4272.0,4289.0,1015200.0,26126710000.0
HOSE,2012-05-15,4289.0,4322.0,4255.0,4289.0,877400.0,22457420000.0
HOSE,2012-05-16,4289.0,4322.0,4272.0,4289.0,824500.0,21111650000.0
HOSE,2012-05-17,4289.0,4322.0,4289.0,4305.0,659100.0,16921070000.0
HOSE,2012-05-18,4289.0,4289.0,4188.0,4238.0,1051500.0,26707550000.0
HOSE,2012-05-21,4221.0,4339.0,4221.0,4339.0,244900.0,6289190000.0
HOSE,2012-05-22,4289.0,4356.0,4037.0,4289.0,242400.0,6233980000.0
HOSE,2012-05-23,4289.0,4305.0,4272.0,4289.0,556100.0,14234450000.0
HOSE,2012-05-24,4289.0,4305.0,4272.0,4289.0,609200.0,15578830000.0
HOSE,2012-05-25,4272.0,4339.0,4272.0,4339.0,203500.0,5227920000.0
HOSE,2012-05-28,4339.0,4356.0,4305.0,4322.0,172200.0,4447260000.0
HOSE,2012-05-29,4289.0,4339.0,4289.0,4322.0,233300.0,6012030000.0
HOSE,2012-05-30,4322.0,4339.0,4305.0,4339.0,56500.0,1459460000.0
HOSE,2012-05-31,4305.0,4322.0,4289.0,4305.0,441000.0,11333110000.0
HOSE,2012-06-01,4305.0,4322.0,4305.0,4322.0,81400.0,2094200000.0
HOSE,2012-06-04,4305.0,4322.0,4272.0,4289.0,425900.0,10909990000.0
HOSE,2012-06-05,4289.0,4322.0,4289.0,4305.0,253100.0,6504290000.0
HOSE,2012-06-06,4305.0,4339.0,4305.0,4322.0,92400.0,2382290000.0
HOSE,2012-06-07,4289.0,4339.0,4289.0,4339.0,53900.0,1390010000.0
HOSE,2012-06-08,4339.0,4356.0,4289.0,4289.0,126100.0,3251050000.0
HOSE,2012-06-11,4188.0,4322.0,4188.0,4322.0,166800.0,4293910000.0
HOSE,2012-06-12,4322.0,4322.0,4289.0,4305.0,210500.0,5410220000.0
HOSE,2012-06-13,4289.0,4322.0,4289.0,4322.0,289700.0,7433270000.0
HOSE,2012-06-14,4305.0,4322.0,4289.0,4289.0,294900.0,7552840000.0
HOSE,2012-06-15,4289.0,4305.0,4289.0,4289.0,180600.0,4634960000.0
HOSE,2012-06-18,4289.0,4339.0,4289.0,4322.0,129000.0,3327760000.0
HOSE,2012-06-19,4322.0,4339.0,4305.0,4322.0,402200.0,10384580000.0
HOSE,2012-06-20,4339.0,4339.0,4305.0,4322.0,339300.0,8754040000.0
HOSE,2012-06-21,4305.0,4339.0,4305.0,4322.0,711600.0,18347260000.0
HOSE,2012-06-22,4322.0,4322.0,4305.0,4305.0,568200.0,14603470000.0
HOSE,2012-06-25,4322.0,4322.0,4289.0,4289.0,283900.0,7294400000.0
HOSE,2012-06-26,4322.0,4322.0,4272.0,4305.0,725600.0,18614700000.0
HOSE,2012-06-27,4305.0,4322.0,4289.0,4305.0,560400.0,14402020000.0
HOSE,2012-06-28,4289.0,4322.0,4289.0,4305.0,622500.0,15994530000.0
HOSE,2012-06-29,4322.0,4322.0,4289.0,4305.0,1184300.0,30367340000.0
HOSE,2012-07-02,4322.0,4322.0,4289.0,4289.0,141000.0,3611410000.0
HOSE,2012-07-03,4289.0,4305.0,4289.0,4289.0,752300.0,19270230000.0
HOSE,2012-07-04,4289.0,4305.0,4289.0,4289.0,250500.0,6412810000.0
HOSE,2012-07-05,4289.0,4305.0,4289.0,4305.0,225500.0,5785040000.0
HOSE,2012-07-06,4289.0,4322.0,4289.0,4305.0,172900.0,4443540000.0
HOSE,2012-07-09,4322.0,4322.0,4272.0,4289.0,1134500.0,29051720000.0
HOSE,2012-07-10,4289.0,4305.0,4272.0,4272.0,872200.0,22327220000.0
HOSE,2012-07-11,4272.0,4305.0,4272.0,4289.0,365500.0,9356280000.0
HOSE,2012-07-12,4289.0,4289.0,4272.0,4272.0,424600.0,10857140000.0
HOSE,2012-07-13,4272.0,4289.0,4272.0,4272.0,391400.0,9993240000.0
HOSE,2012-07-16,4272.0,4289.0,4272.0,4289.0,95900.0,2450910000.0
HOSE,2012-07-17,4289.0,4322.0,4272.0,4322.0,95800.0,2459160000.0
HOSE,2012-07-18,4305.0,4322.0,4289.0,4322.0,24700.0,634470000.0
HOSE,2012-07-19,4322.0,4322.0,4289.0,4322.0,70000.0,1797270000.0
HOSE,2012-07-20,4289.0,4322.0,4289.0,4305.0,115900.0,2981210000.0
HOSE,2012-07-23,4305.0,4322.0,4289.0,4305.0,177700.0,4562250000.0
HOSE,2012-07-24,4289.0,4305.0,4289.0,4289.0,86200.0,2208310000.0
HOSE,2012-07-25,4289.0,4305.0,4289.0,4305.0,89400.0,2291170000.0
HOSE,2012-07-26,4289.0,4305.0,4289.0,4305.0,721300.0,18524700000.0
HOSE,2012-07-27,4305.0,4322.0,4289.0,4305.0,291300.0,7470030000.0
HOSE,2012-07-30,4305.0,4322.0,4289.0,4322.0,83500.0,2145190000.0
HOSE,2012-07-31,4305.0,4322.0,4289.0,4305.0,79800.0,2047460000.0
HOSE,2012-08-01,4289.0,4322.0,4289.0,4305.0,245700.0,6314080000.0
HOSE,2012-08-02,4305.0,4322.0,4289.0,4305.0,295100.0,7581910000.0
HOSE,2012-08-03,4305.0,4305.0,4289.0,4305.0,57800.0,1484080000.0
HOSE,2012-08-06,4289.0,4322.0,4289.0,4322.0,222600.0,5704520000.0
HOSE,2012-08-07,4322.0,4322.0,4289.0,4289.0,126800.0,3259620000.0
HOSE,2012-08-08,4289.0,4305.0,4289.0,4305.0,151100.0,3881420000.0
HOSE,2012-08-09,4305.0,4322.0,4289.0,4322.0,42800.0,1100820000.0
HOSE,2012-08-10,4305.0,4305.0,4289.0,4305.0,65300.0,1676560000.0
HOSE,2012-08-13,4289.0,4322.0,4289.0,4305.0,127800.0,3279310000.0
HOSE,2012-08-14,4305.0,4322.0,4289.0,4322.0,154300.0,3965880000.0
HOSE,2012-08-15,4289.0,4322.0,4289.0,4322.0,89800.0,2308370000.0
HOSE,2012-08-16,4305.0,4322.0,4305.0,4305.0,71000.0,1824880000.0
HOSE,2012-08-17,4305.0,4322.0,4305.0,4322.0,194000.0,4994610000.0
HOSE,2012-08-20,4322.0,4339.0,4305.0,4339.0,87100.0,2246670000.0
HOSE,2012-08-21,4305.0,4305.0,4037.0,4037.0,904600.0,22130640000.0
HOSE,2012-08-22,3769.0,3769.0,3769.0,3769.0,688900.0,15500250000.0
HOSE,2012-08-23,3518.0,3535.0,3518.0,3518.0,260600.0,5473290000.0
HOSE,2012-08-24,3283.0,3752.0,3283.0,3652.0,1633900.0,33578440000.0
HOSE,2012-08-27,3652.0,3685.0,3384.0,3384.0,924300.0,18706960000.0
HOSE,2012-08-28,3267.0,3350.0,3149.0,3183.0,757900.0,14404000000.0
HOSE,2012-08-29,3099.0,3367.0,3099.0,3350.0,734900.0,14391780000.0
HOSE,2012-08-30,3434.0,3434.0,3317.0,3350.0,433300.0,8659150000.0
HOSE,2012-08-31,3350.0,3350.0,3300.0,3317.0,563300.0,11181400000.0
HOSE,2012-09-04,3317.0,3350.0,3300.0,3317.0,523200.0,10350370000.0
HOSE,2012-09-05,3417.0,3518.0,3283.0,3300.0,758800.0,15080980000.0
HOSE,2012-09-06,3317.0,3317.0,3250.0,3267.0,550800.0,10794770000.0
HOSE,2012-09-07,3267.0,3283.0,3216.0,3233.0,716500.0,13897270000.0
HOSE,2012-09-10,3233.0,3233.0,3015.0,3032.0,902000.0,16641580000.0
HOSE,2012-09-11,3183.0,3183.0,2999.0,2999.0,456200.0,8198330000.0
HOSE,2012-09-12,3015.0,3099.0,2982.0,2982.0,332700.0,5992040000.0
HOSE,2012-09-13,2982.0,2999.0,2948.0,2965.0,631500.0,11176220000.0
HOSE,2012-09-14,2999.0,3099.0,2999.0,3032.0,728300.0,13148980000.0
HOSE,2012-09-17,3032.0,3099.0,2999.0,3049.0,740500.0,13446420000.0
HOSE,2012-09-18,3049.0,3049.0,2848.0,2848.0,742700.0,13031130000.0
HOSE,2012-09-19,2680.0,2831.0,2664.0,2664.0,4103000.0,65379190000.0
HOSE,2012-09-20,2597.0,2664.0,2479.0,2580.0,1998300.0,30220550000.0
HOSE,2012-09-21,2580.0,2747.0,2580.0,2747.0,2269400.0,36430760000.0
HOSE,2012-09-24,2814.0,2932.0,2731.0,2881.0,1761000.0,29603490000.0
HOSE,2012-09-25,2831.0,2898.0,2764.0,2831.0,1092100.0,18554770000.0
HOSE,2012-09-26,2781.0,2814.0,2747.0,2781.0,665500.0,11037910000.0
HOSE,2012-09-27,2764.0,2814.0,2731.0,2747.0,455700.0,7507490000.0
HOSE,2012-09-28,2697.0,2798.0,2613.0,2747.0,883100.0,14262330000.0
HOSE,2012-10-01,2764.0,2764.0,2664.0,2664.0,1087100.0,17433510000.0
HOSE,2012-10-02,2647.0,2697.0,2630.0,2647.0,677300.0,10757200000.0
HOSE,2012-10-03,2630.0,2664.0,2630.0,2647.0,709600.0,11200350000.0
HOSE,2012-10-04,2647.0,2664.0,2630.0,2630.0,359600.0,5690550000.0
HOSE,2012-10-05,2647.0,2647.0,2613.0,2647.0,699900.0,11038050000.0
HOSE,2012-10-08,2630.0,2680.0,2613.0,2664.0,1692900.0,26803970000.0
HOSE,2012-10-09,2680.0,2697.0,2664.0,2680.0,2432500.0,38925120000.0
HOSE,2012-10-10,2680.0,2697.0,2664.0,2680.0,1987500.0,31791590000.0
HOSE,2012-10-11,2680.0,2781.0,2664.0,2714.0,2444200.0,39539620000.0
HOSE,2012-10-12,2714.0,2731.0,2697.0,2697.0,522200.0,8427000000.0
HOSE,2012-10-15,2697.0,2714.0,2664.0,2680.0,1528800.0,24468140000.0
HOSE,2012-10-16,2680.0,2714.0,2664.0,2714.0,1351800.0,21705150000.0
HOSE,2012-10-17,2714.0,2714.0,2680.0,2697.0,665600.0,10677370000.0
HOSE,2012-10-18,2697.0,2697.0,2664.0,2680.0,1191600.0,19075210000.0
HOSE,2012-10-19,2680.0,2697.0,2613.0,2630.0,1564600.0,24722250000.0
HOSE,2012-10-22,2613.0,2630.0,2479.0,2613.0,967700.0,14809240000.0
HOSE,2012-10-23,2613.0,2630.0,2597.0,2630.0,696800.0,10882280000.0
HOSE,2012-10-24,2630.0,2664.0,2597.0,2647.0,659900.0,10386350000.0
HOSE,2012-10-25,2630.0,2680.0,2630.0,2664.0,844000.0,13364600000.0
HOSE,2012-10-26,2597.0,2647.0,2563.0,2647.0,550300.0,8668310000.0
HOSE,2012-10-29,2647.0,2680.0,2630.0,2647.0,537800.0,8531270000.0
HOSE,2012-10-30,2630.0,2647.0,2597.0,2597.0,120900.0,1882380000.0
HOSE,2012-10-31,2563.0,2580.0,2513.0,2563.0,300000.0,4603290000.0
HOSE,2012-11-01,2580.0,2580.0,2530.0,2546.0,310200.0,4731530000.0
HOSE,2012-11-02,2546.0,2546.0,2396.0,2429.0,795700.0,11547020000.0
HOSE,2012-11-05,2412.0,2446.0,2379.0,2446.0,203800.0,2954280000.0
HOSE,2012-11-06,2446.0,2463.0,2429.0,2446.0,89400.0,1306930000.0
HOSE,2012-11-07,2463.0,2563.0,2446.0,2513.0,121200.0,1810620000.0
HOSE,2012-11-08,2429.0,2530.0,2429.0,2479.0,85000.0,1260640000.0
HOSE,2012-11-09,2496.0,2513.0,2479.0,2496.0,241100.0,3592900000.0
HOSE,2012-11-12,2513.0,2546.0,2496.0,2546.0,148700.0,2228840000.0
HOSE,2012-11-13,2546.0,2563.0,2513.0,2530.0,228600.0,3452950000.0
HOSE,2012-11-14,2530.0,2546.0,2513.0,2530.0,149900.0,2257950000.0
HOSE,2012-11-15,2563.0,2563.0,2479.0,2513.0,155800.0,2332400000.0
HOSE,2012-11-16,2513.0,2513.0,2479.0,2496.0,105300.0,1565860000.0
HOSE,2012-11-19,2479.0,2479.0,2429.0,2463.0,88600.0,1299480000.0
HOSE,2012-11-20,2463.0,2479.0,2446.0,2479.0,55700.0,817350000.0
HOSE,2012-11-21,2463.0,2479.0,2446.0,2463.0,68000.0,999200000.0
HOSE,2012-11-22,2479.0,2479.0,2446.0,2463.0,79900.0,1173160000.0
HOSE,2012-11-23,2446.0,2463.0,2429.0,2429.0,92400.0,1350120000.0
HOSE,2012-11-26,2463.0,2479.0,2446.0,2463.0,93300.0,1373460000.0
HOSE,2012-11-27,2463.0,2479.0,2446.0,2463.0,57600.0,845820000.0
HOSE,2012-11-28,2446.0,2463.0,2429.0,2463.0,75800.0,1106720000.0
HOSE,2012-11-29,2463.0,2479.0,2446.0,2463.0,37600.0,551770000.0
HOSE,2012-11-30,2446.0,2463.0,2429.0,2429.0,85200.0,1240940000.0
HOSE,2012-12-03,2429.0,2446.0,2429.0,2446.0,85000.0,1232750000.0
